Word	uniqueID	WordContext	N_Ratings	Level1	N_noSize	N_notKnow	N_noRange	RangeStart_mean	RangeEnd_mean	RangeLength_mean	Size_mean	RangeStart_SD	RangeEnd_SD	RangeLength_SD	Size_SD
stuffing	stuffing	stuffing	45	2.620689655	15	1	1	182.4137931	205.5862069	23.17241379	194.0	41.19337433	41.34222784	23.84483916	39.50813659
stump	stump	stump	45	4.590909091	1	0	0	258.4772727	289.1136364	30.63636364	273.7954545	20.39435471	14.95919397	22.28889692	13.98766823
submarine	submarine	submarine	43	7.674418605	0	0	0	392.9767442	416.627907	23.65116279	404.8023256	23.85121378	22.52197155	19.93905443	20.94441042
subway	subway	subway	40	7.941176471	6	0	0	402.6470588	443.5294118	40.88235294	423.0882353	19.30439164	32.98230498	24.28587906	24.14114763
sugar cube	sugar_cube	sugar cube	43	1.23255814	0	0	2	132.5348837	149.8837209	17.34883721	141.2093023	14.17131381	11.74168257	14.780752800000002	10.71116049
suit	suit	suit	43	4.857142857	1	0	3	277.2619048	292.9761905	15.71428571	285.11904760000004	19.60967845	18.97429339	14.26454878	17.92797566
suitcase	suitcase	suitcase	47	4.382978723	0	0	1	261.1914894	282.1276596	20.93617021	271.6595745	9.979627722	11.58075056	10.6534425	9.406349834
sundae	sundae	sundae	44	3.23255814	1	0	2	207.8837209	225.9069767	18.02325581	216.8953488	14.93989434	9.601125811	10.82212982	11.33187568
sundial	sundial	sundial	40	4.090909091	2	6	0	237.3030303	269.57575760000003	32.27272727	253.43939390000003	41.13885393	36.90022891	22.77234168	37.38142871
sunflower	sunflower	sunflower	44	3.477272727	0	0	3	215.0909091	239.3409091	24.25	227.2159091	51.63279028	54.15994537	20.99293901	51.85987356
sunglasses	sunglasses	sunglasses	42	3.142857143	0	0	0	204.9285714	219.1904762	14.26190476	212.0595238	17.42775031	14.7635644	7.388387473	15.72251856
sunroof	sunroof	sunroof	43	4.441860465	0	0	0	263.3023256	282.0930233	18.79069767	272.6976744	16.16659531	14.92331821	9.755482316	14.77294
surfboard	surfboard	surfboard	47	5.434782609	1	0	0	299.02173910000005	319.93478260000006	20.91304348	309.47826089999995	20.29722382	18.88020971	12.91136637	18.5079432
sushi	sushi	sushi	43	2.238095238	1	0	0	162.8571429	189.3809524	26.52380952	176.11904760000002	23.79851546	20.58765008	20.6294108	19.71591208
suspenders	suspenders	suspenders	47	3.545454545	1	2	1	223.75	243.8181818	20.06818182	233.7840909	35.02897472	32.07496505	13.04624641	32.94487957
swab	swab	swab (dabber)	44	2.108108108	0	7	1	157.8648649	173.72972969999998	15.86486486	165.79729730000005	25.45165588	26.19016848	8.534772542	25.46851527
swan	swan	swan	49	4.208333333	0	1	0	252.8125	270.9791667	18.16666667	261.8958333	20.24914629	18.29020152	14.10195902	17.96004974
sweater	sweater	sweater	43	4.209302326	0	0	1	252.58139530000005	269.46511630000003	16.88372093	261.0232558	17.99369275	16.52753667	9.861443201	16.55760273
sweatsuit	sweatsuit	sweatsuit	41	4.3421052630000005	3	0	0	258.39473680000003	273.0789474	14.68421053	265.7368421	23.59745689	22.00415388	9.241812339	22.34185771
sweeper	sweeper	sweeper	45	4.774193548	1	13	1	271.8064516	298.8709677	27.06451613	285.3387097	50.80250608	46.96505221	22.72287465	47.58385355
sweet potato	sweet_potato	sweet potato	47	3.0851063830000003	0	0	0	197.8510638	218.6170213	20.76595745	208.2340426	18.15151057	13.56875117	14.56053745	14.27556862
swimming pool	swimming_pool	swimming pool	48	6.875	0	0	0	358.5416667	394.4166667	35.875	376.4791667	34.14546999	26.85883771	21.71441819	28.73632114
swimsuit	swimsuit	swimsuit	44	3.75	4	0	0	234.025	254.425	20.4	244.225	33.73690629	31.69395922	19.06103557	31.3131311
swing	swing	swing	45	5.044444444	0	0	0	284.9111111	309.8	24.88888889	297.35555560000006	34.20182227	33.76630919	14.81740718	33.16738236
swing set	swing_set	swing set	48	6.191489362	1	0	0	330.46808510000005	360.212766	29.74468085	345.3404255	28.05882878	26.94191511	21.00048455	25.42296685
switch	switch	switch	44	2.475	2	2	0	170.575	198.3	27.725	184.4375	32.27516907	34.48537408	26.53878391	30.64942119
swizzle stick	swizzle_stick	swizzle stick	48	2.588235294	1	13	1	181.8823529	198.1764706	16.29411765	190.0294118	42.9077691	45.15661003	9.737554331	43.77662673
sword	sword	sword	43	4.523809524	1	0	0	262.4761905	284.0952381	21.61904762	273.2857143	19.63476024	17.72115936	11.03420929	17.87017643
swordfish	swordfish	swordfish	50	5.102040816000001	0	1	0	278.10204080000005	309.7142857	31.6122449	293.9081633	47.55840484	39.74239969	28.75675017	41.39918395
syringe	syringe	syringe	43	2.627906977	0	0	0	184.4651163	202.7209302	18.25581395	193.5930233	23.87302606	21.80468012	13.38814867	21.86028575
syrup	syrup	syrup	40	2.529411765	23	0	2	175.8235294	196.2352941	20.41176471	186.0294118	48.46162824	46.6804689	26.73260842	45.66332999
t-shirt	t-shirt	t-shirt	45	4.155555556	0	0	1	250.5333333	268.1555556	17.62222222	259.3444444	22.30328145	21.60908432	9.568625077	21.43139748
tab	tab	tab (pull tab)	49	1.75	1	4	1	144.9545455	163.38636359999998	18.43181818	154.1704545	33.28310874	28.97650685	17.75596556	29.91459611
table	table	table	46	5.217391304	0	0	0	290.0434783	323.43478260000006	33.39130435	306.7391304	19.38035262	19.21648849	20.74980938	16.27258742
tablecloth	tablecloth	tablecloth	44	5.071428571	2	0	1	279.57142860000005	306.8095238	27.23809524	293.19047620000003	38.24321579	35.5481385	18.66365912	35.72147547
tablet	tablet	tablet	47	3.553191489	0	0	1	221.7446809	239.9787234	18.23404255	230.8617021	34.79284539	30.97649134	16.15039745	31.93483551
tack	tack	tack (pushpin)	43	1.19047619	0	1	1	125.047619	141.38095239999998	16.33333333	133.2142857	14.1627343	13.51593889	13.43578525	12.1037904
tackle	tackle	tackle	44	2.038461538	10	8	0	155.65384619999998	180.5769231	24.92307692	168.1153846	33.48545034	35.70005387	18.10176362	33.40607959
taco	taco	taco	46	3.0652173910000005	0	0	1	199.0	218.673913	19.67391304	208.8369565	19.19027532	15.14090023	13.37668676	15.93809355
tadpole	tadpole	tadpole	44	1.372093023	0	1	1	130.1860465	147.0	16.81395349	138.5930233	19.32707922	19.70134151	9.793719596	18.89074345
taffy	taffy	taffy	46	2.0	3	2	0	153.9512195	179.097561	25.14634146	166.52439019999997	23.2518292	25.43698575	19.71872331	22.28535147
tag	tag	tag (clothing label)	47	2.02173913	1	0	1	156.6086957	170.5434783	13.93478261	163.576087	16.73649142	15.14919363	7.448794605	15.52201569
taillight	taillight	taillight	40	3.425	0	0	1	209.975	229.2	19.225	219.5875	22.42193008	18.979341	12.20022593	19.85617759
tamale	tamale	tamale	44	2.952380952	0	2	0	195.5714286	213.4285714	17.85714286	204.5	23.50416969	21.649247	9.844080625	22.05315087
tambourine	tambourine	tambourine	44	3.76744186	0	2	4	232.3023256	249.4186047	17.11627907	240.8604651	29.80454974	24.79173495	12.61746579	26.67715395
tank	tank2	tank (vehicle)	45	7.066666667000001	0	0	0	367.4222222	389.2666667	21.84444444	378.3444444	42.94472604	32.21687869	22.99797971	36.17819255
tank	tank1	tank (storage)	42	5.743589743999999	1	2	2	312.4871795	348.0769231	35.58974359	330.28205130000003	47.82086739	43.49191372	33.42368995	42.54298057
tape	tape	tape (adhesive tape)	44	2.5	2	0	3	175.23809519999998	193.1666667	17.92857143	184.202381	23.07866666	22.09063003	14.37374445	21.41633168
tape measure	tape_measure	tape measure	44	3.071428571	2	0	0	194.9761905	213.2380952	18.26190476	204.1071429	31.08876991	28.00767275	14.52174068	28.68362661
tape recorder	tape_recorder	tape recorder	42	3.30952381	0	0	0	210.2142857	232.1428571	21.92857143	221.1785714	23.50872771	19.69470825	14.49708609	20.43843266
tapestry	tapestry	tapestry	45	5.135135135	3	5	0	287.59459460000005	312.8378378	25.24324324	300.2162162	33.44851721	36.59425692	14.45568978	34.30349442
tarantula	tarantula	tarantula	45	2.5333333330000003	0	0	1	176.9555556	199.9555556	23.0	188.4555556	26.41534984	24.481863	18.39960474	23.74720611
target	target	target	47	3.818181818	13	1	0	231.6969697	260.69696969999995	29.0	246.1969697	38.9001003	32.89422902	19.62300945	34.66061783
tarp	tarp	tarp	42	5.416666667	5	1	0	299.6666667	334.1666667	34.5	316.9166667	37.6016717	40.97072125	23.65888537	37.5007619
tattoo	tattoo	tattoo	44	2.689655172	15	0	1	165.862069	227.7931034	61.93103448	196.8275862	31.38780944	25.41425262	38.19024841	21.23477432
taxi	taxi	taxi	48	6.770833333	0	0	9	354.5	366.7708333	12.27083333	360.6354167	14.05157673	8.800966058	14.07992321	9.37501182
tea	tea	tea	44	2.222222222	16	1	0	163.1851852	182.1481481	18.96296296	172.66666669999998	48.11607523	50.21316385	15.34094943	48.57389296
teabag	teabag	teabag	44	1.909090909	0	0	0	160.0909091	177.2954545	17.20454545	168.69318180000002	18.13363595	17.63134042	12.41263337	16.77283792
teacup	teacup	teacup	45	2.844444444	0	0	0	189.4666667	208.0222222	18.55555556	198.7444444	17.81291666	16.08145302	16.04051058	14.95433284
teapot	teapot	teapot	41	3.609756098	0	0	0	219.19512200000003	240.73170730000004	21.53658537	229.9634146	26.23282249	13.50559956	16.20971554	19.22478551
teddy bear	teddy_bear	teddy bear	47	3.804347826	1	0	0	229.4782609	259.0434783	29.56521739	244.2608696	16.30369983	17.05540842	22.54048424	12.30164358
tee	tee	tee (golf)	44	1.863636364	0	0	3	155.5454545	174.43181819999998	18.88636364	164.98863640000002	26.72204433	22.90972955	20.02813824	22.78552392
teepee	teepee	teepee	44	6.186046512000001	0	1	0	332.0697674	360.5813953	28.51162791	346.3255814	31.84141908	32.56950996	15.51093638	31.25983345
telegraph	telegraph	telegraph	45	3.870967742	7	7	1	232.2903226	249.7741935	17.48387097	241.0322581	45.0305034	41.80487187	9.014325516	43.21321856
telephone pole	telephone_pole	telephone pole	42	6.904761905	0	0	2	362.9285714	386.7142857	23.78571429	374.8214286000001	32.09999077	28.55741817	21.38672453	28.436240500000004
telescope	telescope	telescope	44	4.704545455	0	0	1	265.0909091	296.5227273	31.43181818	280.8068182	21.71144611	36.26933399	31.21895498	25.49058556
television	television	television	44	4.454545455	0	0	0	263.5227273	294.9318182	31.40909091	279.2272727	13.42418615	20.03995744	21.15317138	13.38058927
tennis ball	tennis_ball	tennis ball	45	2.933333333	0	0	6	190.0666667	201.6222222	11.55555556	195.8444444	13.37127178	12.87225503	10.7207436	11.97953853
tent	tent	tent	45	5.577777778	0	0	0	308.6	338.55555560000005	29.95555556	323.5777778	19.7373665	22.55957321	15.41834143	19.74380097
terrarium	terrarium	terrarium	45	4.263157895	5	2	1	254.1842105	278.39473680000003	24.21052632	266.2894737	18.12398033	22.33230538	19.52566972	17.84074882
test tube	test_tube	test tube	42	2.642857143	0	0	0	181.6666667	201.3809524	19.71428571	191.5238095	23.02455388	20.9819346	17.33076457	20.25085135
thermometer	thermometer	thermometer	44	2.651162791	1	0	0	180.7906977	203.3255814	22.53488372	192.0581395	25.74837779	24.12637455	18.02689636	23.26560135
thermos	thermos	thermos	45	3.704545455	0	1	0	223.1136364	240.1590909	17.04545455	231.6363636	14.57333645	11.54353374	9.564844898	12.2452476
thermostat	thermostat	thermostat	44	2.906976744	0	1	0	194.3255814	211.5116279	17.18604651	202.9186047	19.53473211	17.32926522	9.540030483	17.8382048
thimble	thimble	thimble	48	1.644444444	0	3	1	143.62222219999998	158.35555559999997	14.73333333	150.9888889	16.43760778	17.17576987	8.598097041	16.25174427
thorn	thorn	thorn	47	1.02173913	1	0	2	120.2608696	141.63043480000002	21.36956522	130.9456522	22.66317109	24.34598639	17.13522518	21.90363447
thread	thread	thread	46	1.333333333	4	0	2	121.952381	143.5	21.54761905	132.7261905	28.96335143	38.32228544	20.74491108	32.34422374
throne	throne	throne	43	5.465116279	0	0	0	300.1627907	320.1627907	20.0	310.1627907	19.94388584	24.09498094	12.37893756	21.23331864
thumb	thumb	thumb	47	1.893617021	0	0	0	153.8085106	169.68085109999998	15.87234043	161.74468090000002	17.486191199999997	15.43585096	10.68037009	15.60444207
thumbtack	thumbtack	thumbtack	48	0.978723404	0	1	2	123.9148936	138.212766	14.29787234	131.0638298	11.91971291	12.63868487	9.359754023	11.35811194
tiara	tiara	tiara	47	3.422222222	1	2	3	213.8222222	230.4444444	16.62222222	222.1333333	19.84976401	10.19927706	15.62673829	13.71023175
tick	tick	tick	45	0.7777777779999999	0	0	0	112.73333329999998	128.1555556	15.42222222	120.4444444	12.14757739	14.26367853	8.897111096	12.47871926
ticktacktoe	ticktacktoe	ticktacktoe	43	2.882352941	26	1	0	191.7058824	209.9411765	18.23529412	200.8235294	34.96205927	39.66495712	10.19515456	37.0383843
tie	tie	tie	44	3.341463415	2	1	0	212.0	230.0243902	18.02439024	221.0121951	26.19732811	24.40849013	13.86450108	24.35120321
tiger	tiger	tiger	49	5.479166667	1	0	0	299.0625	324.1875	25.125	311.625	25.79906501	21.61230565	20.55364025	21.46459232
tile	tile	tile	40	3.342105263	0	2	1	210.7631579	238.1578947	27.39473684	224.46052630000003	33.55385684	31.67702409	23.631792	30.41434174
timer	timer	timer	46	2.930232558	4	1	0	190.5116279	212.744186	22.23255814	201.627907	24.19796537	17.24072287	16.88453393	19.23850709
tinsel	tinsel	tinsel (lametta)	47	2.7241379310000005	3	15	1	181.9310345	210.9655172	29.03448276	196.4482759	53.28222099	52.51427205	23.32301555	51.598267
tiramisu	tiramisu	tiramisu	45	3.027027027	2	6	1	195.2432432	212.6216216	17.37837838	203.9324324	17.47920257	18.19088806	11.90320067	16.816477600000002
toad	toad	toad	45	2.711111111	0	0	1	185.1111111	208.2888889	23.17777778	196.7	29.61435633	27.72316247	18.74504648	27.10991935
toast	toast	toast	44	3.162790698	1	0	2	203.372093	216.0930233	12.72093023	209.7325581	17.24476906	16.30339426	9.261609398	16.12907344
toaster	toaster	toaster	41	4.0	0	0	0	240.7073171	253.7073171	13.0	247.2073171	9.86722834	7.294668952	5.877924804	8.163926453
toaster oven	toaster_oven	toaster oven	46	3.956521739	0	0	1	245.0217391	258.21739130000003	13.19565217	251.6195652	19.67117364	17.78502871	8.853422603	18.22183817
toe	toe	toe	45	1.688888889	0	0	0	145.5777778	164.4	18.82222222	154.9888889	18.66022616	17.98029224	10.39512318	17.57079475
toga	toga	toga	43	4.5	2	9	2	264.78125	282.8125	18.03125	273.796875	22.40641379	23.34100296	11.94742346	22.0848289
toilet	toilet	toilet	45	4.822222222	0	0	1	279.8888889	293.44444439999995	13.55555556	286.6666667	20.99266346	19.93233503	6.686334624	20.1945087
toilet paper	toilet_paper	toilet paper	44	3.285714286	2	0	1	209.3809524	224.1190476	14.73809524	216.75	16.9733685	16.17767565	9.189228912	15.9309677
tomato	tomato	tomato	47	2.723404255	0	0	0	180.4255319	208.7021277	28.27659574	194.5638298	22.13274643	13.22039744	25.05966977	13.24091855
tomato sauce	tomato_sauce	tomato sauce	46	3.192307692	20	0	1	204.1538462	223.6538462	19.5	213.9038462	33.20203886	15.27073622	25.12727602	22.58185964
tongs	tongs	tongs	48	3.395833333	0	0	1	215.2083333	232.5208333	17.3125	223.8645833	19.01282695	16.02390446	9.433205836	16.93753844
tongue	tongue	tongue	43	2.279069767	1	0	0	168.3488372	190.9302326	22.58139535	179.63953490000003	19.97722956	18.76089569	18.80632183	16.94435065
tool	tool	tool	44	3.451612903	13	2	0	205.5483871	254.1612903	48.61290323	229.8548387	26.07660345	24.04869612	35.80193423	17.57042664
toolbox	toolbox	toolbox	45	4.046511628	2	0	0	244.8837209	267.3488372	22.46511628	256.1162791	18.04123491	18.69286052	14.75247975	16.82396152
tooth	tooth	tooth	45	1.2	0	0	3	122.1777778	137.35555559999997	15.17777778	129.7666667	19.07078786	13.8566616	15.56115339	14.74156153
toothbrush	toothbrush	toothbrush	44	2.681818182	0	0	1	192.1136364	207.8181818	15.70454545	199.9659091	24.48560651	23.21013484	8.426369312	23.48141218
toothpaste	toothpaste	toothpaste	44	2.829268293	3	0	1	187.9512195	209.6097561	21.65853659	198.7804878	30.95638159	21.76795586	19.88417682	24.84402564
toothpick	toothpick	toothpick	43	1.3953488369999998	0	0	1	136.9069767	154.02325580000002	17.11627907	145.4651163	28.39585311	23.81225012	13.033307699999998	25.38123495
top hat	top_hat	top hat	44	3.795454545	0	0	3	230.3863636	248.0909091	17.70454545	239.2386364	23.65470199	14.55353898	17.82417948	17.49999622
torch	torch	torch	43	3.720930233	0	0	2	230.9767442	250.6744186	19.69767442	240.82558140000003	30.80081042	29.44706383	13.15934374	29.4043817
torpedo	torpedo	torpedo	42	5.763157895	0	4	0	315.36842110000003	341.4736842	26.10526316	328.4210526	48.75721488	50.58615174	14.53381792	49.14574661
torso	torso	torso	48	4.409090909	4	0	0	257.2272727	277.8181818	20.59090909	267.5227273	18.82584028	15.84704906	14.00551085	15.92896825
tortellini	tortellini	tortellini	44	1.918918919	3	4	0	151.3783784	169.72972969999998	18.35135135	160.5540541	24.5711567	23.2565984	10.93723563	23.28947777
tortilla	tortilla	tortilla	45	3.266666667	0	0	0	207.8	228.5777778	20.77777778	218.1888889	28.73515427	22.05209626	20.03960725	23.57128668
tostada	tostada	tostada	47	3.102564103	1	7	1	204.1282051	221.76923080000003	17.64102564	212.9487179	17.37084594	18.40403494	13.07163901	16.65864517
totem pole	totem_pole	totem pole	47	6.071428571	1	4	0	322.2142857	352.2619048	30.04761905	337.23809520000003	35.26798847	34.18604731	21.82966474	32.97157647
toucan	toucan	toucan	44	4.025	0	4	0	237.275	256.475	19.2	246.875	25.28705709	17.97146955	16.05950473	20.41390615
touchpad	touchpad	touchpad	43	2.976190476	1	0	0	194.0952381	215.9761905	21.88095238	205.0357143	22.799026	19.90279806	18.31326639	19.34204092
towel	towel	towel	48	4.347826087	2	0	0	253.6521739	280.02173910000005	26.36956522	266.8369565	24.15341466	18.31998196	20.13659874	18.924427
towel rack	towel_rack	towel rack	46	4.066666667	1	0	1	243.8	264.4888889	20.68888889	254.14444440000003	23.67161707	27.02828672	13.55765839	24.48436937
toy	toy	toy	49	3.097560976	7	1	0	183.0731707	240.6585366	57.58536585	211.8658537	43.81859779	36.22817257	40.84358922	34.62983259
tractor	tractor	tractor	45	6.8666666670000005	0	0	1	357.1333333	382.9111111	25.77777778	370.0222222	32.64450392	31.08479767	17.135673699999998	30.70108
traffic light	traffic_light	traffic light	40	4.775	0	0	0	270.875	292.55	21.675	281.7125	36.91861284	39.04497735	10.09541023	37.65989629
trailer	trailer	trailer	41	6.731707317000001	0	0	1	350.9512195	380.5853659	29.63414634	365.7682927	31.21694349	23.20773105	21.05915015	25.41015977
train	train	train	47	7.85106383	0	0	0	400.3191489	427.8510638	27.53191489	414.0851064	15.51311701	22.13592273	23.51581435	15.069159099999998
train car	train_car	train car	43	7.325581395	0	0	1	379.7906977	399.4651163	19.674418600000003	389.627907	28.4266459	24.15263846	13.08528969	25.5520228
train set	train_set	train set	46	4.409090909	1	1	2	252.0681818	288.7954545	36.72727273	270.4318182	41.81431697	48.45164434	30.07692744	42.683065500000005
trampoline	trampoline	trampoline	42	5.923076922999999	2	1	0	317.2564103	346.05128210000004	28.79487179	331.6538462	29.17074774	28.85895712	18.86960726	27.43848475
trap	trap	trap	43	3.862068966	6	8	0	231.7241379	268.55172410000006	36.82758621	250.137931	39.55095859	33.38154559	25.70723768	34.26495934
trapdoor	trapdoor	trapdoor	49	4.739130435	1	2	0	272.2391304	294.13043480000005	21.89130435	283.18478260000006	33.26872725	31.8556527	18.60015324	31.21384285
trashcan	trashcan	trashcan	46	4.844444444	1	0	0	272.6888889	293.55555560000005	20.86666667	283.1222222	16.58699137	11.88688268	13.23665709	12.82227977
tray	tray	tray	42	3.975609756	1	0	0	239.097561	259.9512195	20.85365854	249.5243902	19.86051973	13.53874296	16.24893993	14.92855955
